timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741289991258,15141,15 Login Request,200,OK,User Thread Group 1-634,text,true,,643,259,825,825,http://localhost:8080/authentication/login,15141,0,0
1741289996344,10057,15 Login Request,200,OK,User Thread Group 1-741,text,true,,647,251,825,825,http://localhost:8080/authentication/login,10057,0,0
1741290006222,180,16 Get Stock Prices Request,200,OK,User Thread Group 1-252,text,false,,400,603,825,825,http://localhost:8080/transaction/getStockPrices,180,0,0
1741289998309,8093,15 Login Request,200,OK,User Thread Group 1-788,text,true,,632,255,825,825,http://localhost:8080/authentication/login,8093,0,0
1741289990323,16079,15 Login Request,200,OK,User Thread Group 1-621,text,true,,641,251,825,825,http://localhost:8080/authentication/login,16079,0,0
1741289986869,19540,15 Login Request,200,OK,User Thread Group 1-540,text,true,,637,256,824,824,http://localhost:8080/authentication/login,19540,0,0
1741289991131,15279,15 Login Request,200,OK,User Thread Group 1-624,text,true,,643,265,824,824,http://localhost:8080/authentication/login,15279,0,0
1741289999589,6825,15 Login Request,200,OK,User Thread Group 1-838,text,true,,647,256,824,824,http://localhost:8080/authentication/login,6825,0,0
1741289973197,33218,14 Register Request,201,CREATED,User Thread Group 1-986,text,true,,220,283,824,824,http://localhost:8080/authentication/register,33218,0,0
1741289999622,6794,15 Login Request,200,OK,User Thread Group 1-841,text,true,,631,241,824,824,http://localhost:8080/authentication/login,6794,0,0
1741289988545,17872,15 Login Request,200,OK,User Thread Group 1-584,text,true,,631,240,824,824,http://localhost:8080/authentication/login,17872,0,0
1741290000537,5881,15 Login Request,200,OK,User Thread Group 1-869,text,true,,647,261,824,824,http://localhost:8080/authentication/login,5881,0,0
1741290001244,5178,15 Login Request,200,OK,User Thread Group 1-886,text,true,,635,247,824,824,http://localhost:8080/authentication/login,5178,0,0
1741289995338,11079,15 Login Request,200,OK,User Thread Group 1-728,text,true,,636,252,824,824,http://localhost:8080/authentication/login,11079,0,0
1741289994104,12317,15 Login Request,200,OK,User Thread Group 1-701,text,true,,632,241,824,824,http://localhost:8080/authentication/login,12317,0,0
1741290000462,5961,15 Login Request,200,OK,User Thread Group 1-867,text,true,,636,249,824,824,http://localhost:8080/authentication/login,5961,0,0
1741289999478,6946,15 Login Request,200,OK,User Thread Group 1-822,text,true,,643,263,824,824,http://localhost:8080/authentication/login,6946,0,0
1741290000476,5949,15 Login Request,200,OK,User Thread Group 1-843,text,true,,645,262,824,824,http://localhost:8080/authentication/login,5949,0,0
1741289994755,11673,15 Login Request,200,OK,User Thread Group 1-710,text,true,,635,246,824,824,http://localhost:8080/authentication/login,11673,0,0
1741289994661,11768,15 Login Request,200,OK,User Thread Group 1-719,text,true,,640,258,824,824,http://localhost:8080/authentication/login,11768,0,0
1741289990433,15996,15 Login Request,200,OK,User Thread Group 1-620,text,true,,636,262,824,824,http://localhost:8080/authentication/login,15996,0,0
1741289993054,13377,15 Login Request,200,OK,User Thread Group 1-674,text,true,,633,255,824,824,http://localhost:8080/authentication/login,13377,0,0
1741289993331,13100,15 Login Request,200,OK,User Thread Group 1-688,text,true,,631,247,824,824,http://localhost:8080/authentication/login,13100,0,0
1741289988841,17590,15 Login Request,200,OK,User Thread Group 1-590,text,true,,636,251,824,824,http://localhost:8080/authentication/login,17590,0,0
1741290000236,6197,15 Login Request,200,OK,User Thread Group 1-868,text,true,,640,252,824,824,http://localhost:8080/authentication/login,6197,0,0
1741290002324,4108,15 Login Request,200,OK,User Thread Group 1-908,text,true,,631,246,824,824,http://localhost:8080/authentication/login,4108,0,0
1741290001354,5079,15 Login Request,200,OK,User Thread Group 1-888,text,true,,645,268,824,824,http://localhost:8080/authentication/login,5079,0,0
1741289985556,20878,15 Login Request,200,OK,User Thread Group 1-504,text,true,,643,265,824,824,http://localhost:8080/authentication/login,20878,0,0
1741290001876,4561,15 Login Request,200,OK,User Thread Group 1-895,text,true,,647,255,824,824,http://localhost:8080/authentication/login,4561,0,0
1741289993610,12827,15 Login Request,200,OK,User Thread Group 1-693,text,true,,631,246,824,824,http://localhost:8080/authentication/login,12827,0,0
1741289991193,15244,15 Login Request,200,OK,User Thread Group 1-625,text,true,,645,250,824,824,http://localhost:8080/authentication/login,15244,0,0
1741290003043,3396,15 Login Request,200,OK,User Thread Group 1-916,text,true,,647,250,824,824,http://localhost:8080/authentication/login,3396,0,0
1741290005664,776,15 Login Request,200,OK,User Thread Group 1-979,text,true,,645,251,824,824,http://localhost:8080/authentication/login,776,0,0
1741289994997,11442,15 Login Request,200,OK,User Thread Group 1-727,text,true,,637,244,824,824,http://localhost:8080/authentication/login,11442,0,0
1741289995426,11015,15 Login Request,200,OK,User Thread Group 1-725,text,true,,643,266,824,824,http://localhost:8080/authentication/login,11015,0,0
1741290003281,3162,15 Login Request,200,OK,User Thread Group 1-921,text,true,,639,260,824,824,http://localhost:8080/authentication/login,3162,0,0
1741290002238,4212,15 Login Request,200,OK,User Thread Group 1-912,text,true,,643,254,824,824,http://localhost:8080/authentication/login,4212,0,0
1741289997022,9428,15 Login Request,200,OK,User Thread Group 1-757,text,true,,645,259,824,824,http://localhost:8080/authentication/login,9428,0,0
1741290003522,2931,15 Login Request,200,OK,User Thread Group 1-933,text,true,,640,251,824,824,http://localhost:8080/authentication/login,2931,0,0
1741290001403,5051,15 Login Request,200,OK,User Thread Group 1-876,text,true,,640,247,824,824,http://localhost:8080/authentication/login,5051,0,0
1741289993451,13006,15 Login Request,200,OK,User Thread Group 1-681,text,true,,643,252,824,824,http://localhost:8080/authentication/login,13006,0,0
1741290000426,6034,15 Login Request,200,OK,User Thread Group 1-859,text,true,,647,264,824,824,http://localhost:8080/authentication/login,6034,0,0
1741289996761,9701,15 Login Request,200,OK,User Thread Group 1-758,text,true,,631,252,824,824,http://localhost:8080/authentication/login,9701,0,0
1741289995951,10511,15 Login Request,200,OK,User Thread Group 1-732,text,true,,645,267,824,824,http://localhost:8080/authentication/login,10511,0,0
1741290003972,2493,15 Login Request,200,OK,User Thread Group 1-936,text,true,,644,266,824,824,http://localhost:8080/authentication/login,2493,0,0
1741289996208,10257,15 Login Request,200,OK,User Thread Group 1-739,text,true,,643,265,824,824,http://localhost:8080/authentication/login,10257,0,0
1741289998036,8429,15 Login Request,200,OK,User Thread Group 1-795,text,true,,641,260,824,824,http://localhost:8080/authentication/login,8429,0,0
1741289996676,9791,15 Login Request,200,OK,User Thread Group 1-738,text,true,,643,256,824,824,http://localhost:8080/authentication/login,9791,0,0
1741289998636,7834,15 Login Request,200,OK,User Thread Group 1-813,text,true,,633,242,824,824,http://localhost:8080/authentication/login,7834,0,0
1741289994559,11912,15 Login Request,200,OK,User Thread Group 1-695,text,true,,644,263,824,824,http://localhost:8080/authentication/login,11912,0,0
1741290002453,4021,15 Login Request,200,OK,User Thread Group 1-910,text,true,,641,260,824,824,http://localhost:8080/authentication/login,4021,0,0
1741289999326,7149,15 Login Request,200,OK,User Thread Group 1-823,text,true,,644,250,824,824,http://localhost:8080/authentication/login,7149,0,0
1741289972874,33600,14 Register Request,201,CREATED,User Thread Group 1-954,text,true,,220,286,824,824,http://localhost:8080/authentication/register,33600,0,0
1741289996069,10405,15 Login Request,200,OK,User Thread Group 1-733,text,true,,637,252,824,824,http://localhost:8080/authentication/login,10405,0,0
1741289997562,8912,15 Login Request,200,OK,User Thread Group 1-785,text,true,,641,266,824,824,http://localhost:8080/authentication/login,8912,0,0
1741290004151,2324,15 Login Request,200,OK,User Thread Group 1-955,text,true,,633,250,824,824,http://localhost:8080/authentication/login,2324,0,0
1741289998723,7752,15 Login Request,200,OK,User Thread Group 1-816,text,true,,637,253,824,824,http://localhost:8080/authentication/login,7752,0,0
1741289991005,15470,15 Login Request,200,OK,User Thread Group 1-630,text,true,,645,254,824,824,http://localhost:8080/authentication/login,15470,0,0
1741290002637,3841,15 Login Request,200,OK,User Thread Group 1-918,text,true,,644,263,824,824,http://localhost:8080/authentication/login,3841,0,0
1741289997118,9366,15 Login Request,200,OK,User Thread Group 1-783,text,true,,640,248,824,824,http://localhost:8080/authentication/login,9366,0,0
1741289998558,7930,15 Login Request,200,OK,User Thread Group 1-803,text,true,,643,251,824,824,http://localhost:8080/authentication/login,7930,0,0
1741289988326,18161,15 Login Request,200,OK,User Thread Group 1-562,text,true,,635,251,824,824,http://localhost:8080/authentication/login,18161,0,0
1741290002975,3513,15 Login Request,200,OK,User Thread Group 1-915,text,true,,639,258,824,824,http://localhost:8080/authentication/login,3513,0,0
1741290004342,2146,15 Login Request,200,OK,User Thread Group 1-952,text,true,,636,258,824,824,http://localhost:8080/authentication/login,2146,0,0
1741290006474,15,16 Get Stock Prices Request,200,OK,User Thread Group 1-210,text,false,,400,596,824,824,http://localhost:8080/transaction/getStockPrices,15,0,0
1741290001948,4547,15 Login Request,200,OK,User Thread Group 1-900,text,true,,635,241,823,823,http://localhost:8080/authentication/login,4547,0,0
1741290005219,1281,15 Login Request,200,OK,User Thread Group 1-972,text,true,,647,250,823,823,http://localhost:8080/authentication/login,1281,0,0
1741289996882,9620,15 Login Request,200,OK,User Thread Group 1-770,text,true,,640,249,823,823,http://localhost:8080/authentication/login,9620,0,0
1741289998881,7623,15 Login Request,200,OK,User Thread Group 1-810,text,true,,632,245,823,823,http://localhost:8080/authentication/login,7623,0,0
1741290005150,1357,15 Login Request,200,OK,User Thread Group 1-970,text,true,,640,262,823,823,http://localhost:8080/authentication/login,1357,0,0
1741290006490,17,16 Get Stock Prices Request,200,OK,User Thread Group 1-267,text,false,,400,590,823,823,http://localhost:8080/transaction/getStockPrices,17,0,0
1741290003766,2742,15 Login Request,200,OK,User Thread Group 1-948,text,true,,645,265,823,823,http://localhost:8080/authentication/login,2742,0,0
1741290006489,20,16 Get Stock Prices Request,200,OK,User Thread Group 1-235,text,false,,400,598,823,823,http://localhost:8080/transaction/getStockPrices,20,0,0
1741289986941,19568,15 Login Request,200,OK,User Thread Group 1-529,text,true,,640,251,821,821,http://localhost:8080/authentication/login,19568,0,0
1741289987505,19009,15 Login Request,200,OK,User Thread Group 1-545,text,true,,637,262,821,821,http://localhost:8080/authentication/login,19009,0,0
1741290004328,2187,15 Login Request,200,OK,User Thread Group 1-951,text,true,,633,259,821,821,http://localhost:8080/authentication/login,2187,0,0
1741289992323,14192,15 Login Request,200,OK,User Thread Group 1-666,text,true,,639,246,821,821,http://localhost:8080/authentication/login,14192,0,0
1741290005874,642,15 Login Request,200,OK,User Thread Group 1-988,text,true,,640,261,821,821,http://localhost:8080/authentication/login,642,0,0
1741289987498,19019,15 Login Request,200,OK,User Thread Group 1-547,text,true,,636,254,821,821,http://localhost:8080/authentication/login,19019,0,0
1741289999022,7497,15 Login Request,200,OK,User Thread Group 1-824,text,true,,637,256,821,821,http://localhost:8080/authentication/login,7497,0,0
1741289993635,12883,15 Login Request,200,OK,User Thread Group 1-697,text,true,,631,243,821,821,http://localhost:8080/authentication/login,12883,0,0
1741290002059,4461,15 Login Request,200,OK,User Thread Group 1-906,text,true,,643,257,821,821,http://localhost:8080/authentication/login,4461,0,0
1741290004467,2053,15 Login Request,200,OK,User Thread Group 1-959,text,true,,644,256,821,821,http://localhost:8080/authentication/login,2053,0,0
1741290004738,1782,15 Login Request,200,OK,User Thread Group 1-958,text,true,,643,262,821,821,http://localhost:8080/authentication/login,1782,0,0
1741289989476,17044,15 Login Request,200,OK,User Thread Group 1-594,text,true,,641,254,821,821,http://localhost:8080/authentication/login,17044,0,0
1741289991948,14573,15 Login Request,200,OK,User Thread Group 1-644,text,true,,644,252,821,821,http://localhost:8080/authentication/login,14573,0,0
1741290001176,5346,15 Login Request,200,OK,User Thread Group 1-873,text,true,,647,258,821,821,http://localhost:8080/authentication/login,5346,0,0
1741290006503,20,16 Get Stock Prices Request,200,OK,User Thread Group 1-791,text,false,,400,598,821,821,http://localhost:8080/transaction/getStockPrices,20,0,0
1741290005607,919,15 Login Request,200,OK,User Thread Group 1-978,text,true,,640,257,820,820,http://localhost:8080/authentication/login,919,0,0
1741290006509,24,16 Get Stock Prices Request,200,OK,User Thread Group 1-236,text,false,,400,587,820,820,http://localhost:8080/transaction/getStockPrices,24,0,0
1741290004280,2254,15 Login Request,200,OK,User Thread Group 1-940,text,true,,632,258,819,819,http://localhost:8080/authentication/login,2254,0,0
1741289996690,9844,15 Login Request,200,OK,User Thread Group 1-754,text,true,,645,260,819,819,http://localhost:8080/authentication/login,9844,0,0
1741289972237,34304,14 Register Request,201,CREATED,User Thread Group 1-890,text,true,,220,281,819,819,http://localhost:8080/authentication/register,34304,0,1
1741289998031,8510,15 Login Request,200,OK,User Thread Group 1-799,text,true,,635,247,819,819,http://localhost:8080/authentication/login,8510,0,0
1741290005151,1391,15 Login Request,200,OK,User Thread Group 1-969,text,true,,636,245,819,819,http://localhost:8080/authentication/login,1391,0,0
1741289994146,12395,15 Login Request,200,OK,User Thread Group 1-712,text,true,,643,263,819,819,http://localhost:8080/authentication/login,12395,0,0
1741289997621,8922,15 Login Request,200,OK,User Thread Group 1-782,text,true,,633,247,819,819,http://localhost:8080/authentication/login,8922,0,0
1741289995740,10813,15 Login Request,200,OK,User Thread Group 1-730,text,true,,639,250,819,819,http://localhost:8080/authentication/login,10813,0,0
1741290003418,3136,15 Login Request,200,OK,User Thread Group 1-931,text,true,,637,247,819,819,http://localhost:8080/authentication/login,3136,0,0
1741289999530,7026,15 Login Request,200,OK,User Thread Group 1-834,text,true,,640,250,819,819,http://localhost:8080/authentication/login,7026,0,0
1741290001660,4897,15 Login Request,200,OK,User Thread Group 1-898,text,true,,636,260,819,819,http://localhost:8080/authentication/login,4897,0,0
1741289990219,16341,15 Login Request,200,OK,User Thread Group 1-614,text,true,,641,264,819,819,http://localhost:8080/authentication/login,16341,0,0
1741289997259,9301,15 Login Request,200,OK,User Thread Group 1-748,text,true,,640,245,819,819,http://localhost:8080/authentication/login,9301,0,0
1741289988121,18442,15 Login Request,200,OK,User Thread Group 1-567,text,true,,639,262,819,819,http://localhost:8080/authentication/login,18442,0,0
1741290004645,1920,15 Login Request,200,OK,User Thread Group 1-963,text,true,,643,249,819,819,http://localhost:8080/authentication/login,1920,0,0
1741289985116,21449,15 Login Request,200,OK,User Thread Group 1-489,text,true,,645,261,819,819,http://localhost:8080/authentication/login,21449,0,0
1741290002114,4452,15 Login Request,200,OK,User Thread Group 1-904,text,true,,635,243,819,819,http://localhost:8080/authentication/login,4452,0,0
1741289972955,33611,14 Register Request,201,CREATED,User Thread Group 1-962,text,true,,220,284,819,819,http://localhost:8080/authentication/register,33611,0,0
1741289993719,12847,15 Login Request,200,OK,User Thread Group 1-682,text,true,,643,254,819,819,http://localhost:8080/authentication/login,12847,0,0
1741290002541,4027,15 Login Request,200,OK,User Thread Group 1-917,text,true,,632,246,819,819,http://localhost:8080/authentication/login,4027,0,0
1741290001028,5542,15 Login Request,200,OK,User Thread Group 1-874,text,true,,633,258,819,819,http://localhost:8080/authentication/login,5542,0,0
1741289976608,29961,15 Login Request,200,OK,User Thread Group 1-262,text,true,,628,241,819,819,http://localhost:8080/authentication/login,29961,0,0
1741290005231,1340,15 Login Request,200,OK,User Thread Group 1-968,text,true,,632,247,819,819,http://localhost:8080/authentication/login,1340,0,0
1741289973172,33398,15 Login Request,200,OK,User Thread Group 1-169,text,true,,643,252,819,819,http://localhost:8080/authentication/login,33398,0,0
1741290003325,3248,15 Login Request,200,OK,User Thread Group 1-925,text,true,,647,252,819,819,http://localhost:8080/authentication/login,3247,0,0
1741289999454,7119,15 Login Request,200,OK,User Thread Group 1-818,text,true,,633,257,819,819,http://localhost:8080/authentication/login,7119,0,0
1741289992934,13640,15 Login Request,200,OK,User Thread Group 1-671,text,true,,633,249,819,819,http://localhost:8080/authentication/login,13640,0,0
1741289972974,33600,14 Register Request,201,CREATED,User Thread Group 1-964,text,true,,220,286,819,819,http://localhost:8080/authentication/register,33600,0,1
1741289996476,10099,15 Login Request,200,OK,User Thread Group 1-747,text,true,,641,258,819,819,http://localhost:8080/authentication/login,10099,0,0
1741290004240,2337,15 Login Request,200,OK,User Thread Group 1-943,text,true,,635,254,819,819,http://localhost:8080/authentication/login,2337,0,0
1741290003325,3253,15 Login Request,200,OK,User Thread Group 1-932,text,true,,632,240,819,819,http://localhost:8080/authentication/login,3253,0,0
1741289988673,17905,15 Login Request,200,OK,User Thread Group 1-575,text,true,,631,248,819,819,http://localhost:8080/authentication/login,17905,0,0
1741289988759,17820,15 Login Request,200,OK,User Thread Group 1-582,text,true,,637,258,819,819,http://localhost:8080/authentication/login,17820,0,0
1741289998119,8462,15 Login Request,200,OK,User Thread Group 1-786,text,true,,632,248,819,819,http://localhost:8080/authentication/login,8462,0,0
1741289994984,11598,15 Login Request,200,OK,User Thread Group 1-723,text,true,,631,240,819,819,http://localhost:8080/authentication/login,11598,0,0
1741289972774,33809,14 Register Request,201,CREATED,User Thread Group 1-944,text,true,,220,300,819,819,http://localhost:8080/authentication/register,33809,0,1
1741289991100,15484,15 Login Request,200,OK,User Thread Group 1-632,text,true,,635,253,819,819,http://localhost:8080/authentication/login,15484,0,0
1741290000390,6199,15 Login Request,200,OK,User Thread Group 1-849,text,true,,641,246,819,819,http://localhost:8080/authentication/login,6199,0,0
1741290005906,684,15 Login Request,200,OK,User Thread Group 1-980,text,true,,636,255,819,819,http://localhost:8080/authentication/login,684,0,0
1741290001165,5427,15 Login Request,200,OK,User Thread Group 1-885,text,true,,633,248,819,819,http://localhost:8080/authentication/login,5427,0,0
1741289973266,33326,14 Register Request,201,CREATED,User Thread Group 1-993,text,true,,220,278,819,819,http://localhost:8080/authentication/register,33326,0,0
1741290002987,3606,15 Login Request,200,OK,User Thread Group 1-923,text,true,,640,258,819,819,http://localhost:8080/authentication/login,3606,0,0
1741289973166,33426,15 Login Request,200,OK,User Thread Group 1-166,text,true,,631,245,819,819,http://localhost:8080/authentication/login,33426,0,0
1741289972906,33687,14 Register Request,201,CREATED,User Thread Group 1-957,text,true,,220,280,819,819,http://localhost:8080/authentication/register,33687,0,1
1741289972245,34349,14 Register Request,201,CREATED,User Thread Group 1-891,text,true,,220,288,819,819,http://localhost:8080/authentication/register,34349,0,0
1741290006096,500,15 Login Request,200,OK,User Thread Group 1-984,text,true,,636,243,819,819,http://localhost:8080/authentication/login,500,0,0
1741289981871,24725,15 Login Request,200,OK,User Thread Group 1-399,text,true,,633,258,819,819,http://localhost:8080/authentication/login,24725,0,0
1741289972205,34392,14 Register Request,201,CREATED,User Thread Group 1-887,text,true,,220,275,819,819,http://localhost:8080/authentication/register,34392,0,0
1741289972224,34373,14 Register Request,201,CREATED,User Thread Group 1-889,text,true,,220,281,819,819,http://localhost:8080/authentication/register,34373,0,0
1741289973334,33264,14 Register Request,201,CREATED,User Thread Group 1-995,text,true,,220,285,819,819,http://localhost:8080/authentication/register,33264,0,4
1741289972157,34441,14 Register Request,201,CREATED,User Thread Group 1-882,text,true,,220,291,819,819,http://localhost:8080/authentication/register,34441,0,0
1741289972278,34320,14 Register Request,201,CREATED,User Thread Group 1-894,text,true,,220,280,819,819,http://localhost:8080/authentication/register,34320,0,0
1741290006529,108,16 Get Stock Prices Request,200,OK,User Thread Group 1-280,text,false,,400,588,819,819,http://localhost:8080/transaction/getStockPrices,108,0,0
1741290006523,123,16 Get Stock Prices Request,200,OK,User Thread Group 1-292,text,false,,400,596,818,818,http://localhost:8080/transaction/getStockPrices,123,0,0
1741290006529,117,16 Get Stock Prices Request,200,OK,User Thread Group 1-300,text,false,,400,588,818,818,http://localhost:8080/transaction/getStockPrices,117,0,0
1741290006536,139,16 Get Stock Prices Request,200,OK,User Thread Group 1-271,text,false,,400,602,816,816,http://localhost:8080/transaction/getStockPrices,139,0,0
1741290006521,161,16 Get Stock Prices Request,200,OK,User Thread Group 1-290,text,false,,400,596,815,815,http://localhost:8080/transaction/getStockPrices,161,0,0
1741290006535,150,16 Get Stock Prices Request,200,OK,User Thread Group 1-315,text,false,,400,603,814,814,http://localhost:8080/transaction/getStockPrices,150,0,0
1741289973204,33483,14 Register Request,201,CREATED,User Thread Group 1-987,text,true,,220,294,813,813,http://localhost:8080/authentication/register,33483,0,1
1741290006532,157,16 Get Stock Prices Request,200,OK,User Thread Group 1-309,text,false,,400,596,813,813,http://localhost:8080/transaction/getStockPrices,157,0,0
1741290006540,152,16 Get Stock Prices Request,200,OK,User Thread Group 1-294,text,false,,400,592,812,812,http://localhost:8080/transaction/getStockPrices,152,0,0
1741290006538,158,16 Get Stock Prices Request,200,OK,User Thread Group 1-306,text,false,,400,596,811,811,http://localhost:8080/transaction/getStockPrices,158,0,0
1741289973084,33617,14 Register Request,201,CREATED,User Thread Group 1-975,text,true,,220,297,810,810,http://localhost:8080/authentication/register,33617,0,0
1741290006694,11,15 Login Request,200,OK,User Thread Group 1-989,text,true,,643,256,810,810,http://localhost:8080/authentication/login,11,0,0
1741290006718,8,15 Login Request,200,OK,User Thread Group 1-998,text,true,,640,254,810,810,http://localhost:8080/authentication/login,8,0,0
1741290006536,216,16 Get Stock Prices Request,200,OK,User Thread Group 1-298,text,false,,400,587,810,810,http://localhost:8080/transaction/getStockPrices,216,0,0
1741290006535,225,16 Get Stock Prices Request,200,OK,User Thread Group 1-266,text,false,,400,594,809,809,http://localhost:8080/transaction/getStockPrices,225,0,0
1741290006543,228,16 Get Stock Prices Request,200,OK,User Thread Group 1-321,text,false,,400,598,808,808,http://localhost:8080/transaction/getStockPrices,228,0,0
1741290006539,232,16 Get Stock Prices Request,200,OK,User Thread Group 1-313,text,false,,400,600,808,808,http://localhost:8080/transaction/getStockPrices,232,0,0
1741289973005,33777,14 Register Request,201,CREATED,User Thread Group 1-967,text,true,,220,283,806,806,http://localhost:8080/authentication/register,33777,0,0
1741289972324,34461,14 Register Request,201,CREATED,User Thread Group 1-896,text,true,,220,283,806,806,http://localhost:8080/authentication/register,34461,0,2
1741290006546,240,16 Get Stock Prices Request,200,OK,User Thread Group 1-340,text,false,,400,602,806,806,http://localhost:8080/transaction/getStockPrices,240,0,0
1741290006547,240,16 Get Stock Prices Request,200,OK,User Thread Group 1-268,text,false,,400,600,806,806,http://localhost:8080/transaction/getStockPrices,240,0,0
1741290006543,261,16 Get Stock Prices Request,200,OK,User Thread Group 1-336,text,false,,400,592,804,804,http://localhost:8080/transaction/getStockPrices,261,0,0
1741290006547,265,16 Get Stock Prices Request,200,OK,User Thread Group 1-351,text,false,,400,592,803,803,http://localhost:8080/transaction/getStockPrices,265,0,0
1741290006549,271,16 Get Stock Prices Request,200,OK,User Thread Group 1-349,text,false,,400,594,802,802,http://localhost:8080/transaction/getStockPrices,271,0,0
1741290006546,275,16 Get Stock Prices Request,200,OK,User Thread Group 1-350,text,false,,400,606,801,801,http://localhost:8080/transaction/getStockPrices,275,0,0
1741289973144,33682,14 Register Request,201,CREATED,User Thread Group 1-981,text,true,,220,291,800,800,http://localhost:8080/authentication/register,33682,0,1
1741290006562,269,16 Get Stock Prices Request,200,OK,User Thread Group 1-372,text,false,,400,595,800,800,http://localhost:8080/transaction/getStockPrices,269,0,0
1741290006563,279,16 Get Stock Prices Request,200,OK,User Thread Group 1-320,text,false,,400,591,799,799,http://localhost:8080/transaction/getStockPrices,279,0,0
1741290006573,271,16 Get Stock Prices Request,200,OK,User Thread Group 1-324,text,false,,400,590,798,798,http://localhost:8080/transaction/getStockPrices,271,0,0
1741290006573,274,16 Get Stock Prices Request,200,OK,User Thread Group 1-358,text,false,,400,596,797,797,http://localhost:8080/transaction/getStockPrices,274,0,0
1741290006562,311,16 Get Stock Prices Request,200,OK,User Thread Group 1-352,text,false,,400,594,796,796,http://localhost:8080/transaction/getStockPrices,311,0,0
1741290006548,337,16 Get Stock Prices Request,200,OK,User Thread Group 1-250,text,false,,400,592,795,795,http://localhost:8080/transaction/getStockPrices,337,0,0
1741289972994,33900,14 Register Request,201,CREATED,User Thread Group 1-966,text,true,,220,273,794,794,http://localhost:8080/authentication/register,33900,0,0
1741290006574,325,16 Get Stock Prices Request,200,OK,User Thread Group 1-356,text,false,,400,591,794,794,http://localhost:8080/transaction/getStockPrices,325,0,0
1741290006577,335,16 Get Stock Prices Request,200,OK,User Thread Group 1-322,text,false,,400,594,793,793,http://localhost:8080/transaction/getStockPrices,335,0,0
1741290006576,340,16 Get Stock Prices Request,200,OK,User Thread Group 1-326,text,false,,400,591,792,792,http://localhost:8080/transaction/getStockPrices,340,0,0
1741289972329,34598,14 Register Request,201,CREATED,User Thread Group 1-897,text,true,,220,283,791,791,http://localhost:8080/authentication/register,34598,0,1
1741290006917,23,15 Login Request,200,OK,User Thread Group 1-986,text,true,,640,254,791,791,http://localhost:8080/authentication/login,22,0,0
1741290006578,364,16 Get Stock Prices Request,200,OK,User Thread Group 1-310,text,false,,400,603,791,791,http://localhost:8080/transaction/getStockPrices,364,0,0
1741289972425,34526,14 Register Request,201,CREATED,User Thread Group 1-909,text,true,,220,283,790,790,http://localhost:8080/authentication/register,34526,0,0
1741290006575,389,16 Get Stock Prices Request,200,OK,User Thread Group 1-343,text,false,,400,604,790,790,http://localhost:8080/transaction/getStockPrices,389,0,0
1741290006588,402,16 Get Stock Prices Request,200,OK,User Thread Group 1-373,text,false,,400,594,789,789,http://localhost:8080/transaction/getStockPrices,402,0,0
1741290006595,422,16 Get Stock Prices Request,200,OK,User Thread Group 1-380,text,false,,400,592,788,788,http://localhost:8080/transaction/getStockPrices,421,0,0
1741290006591,441,16 Get Stock Prices Request,200,OK,User Thread Group 1-325,text,false,,400,595,787,787,http://localhost:8080/transaction/getStockPrices,441,0,0
1741290006596,453,16 Get Stock Prices Request,200,OK,User Thread Group 1-363,text,false,,400,590,786,786,http://localhost:8080/transaction/getStockPrices,453,0,0
1741290006592,459,16 Get Stock Prices Request,200,OK,User Thread Group 1-334,text,false,,400,587,785,785,http://localhost:8080/transaction/getStockPrices,459,0,0
1741290006630,422,16 Get Stock Prices Request,200,OK,User Thread Group 1-402,text,false,,400,590,784,784,http://localhost:8080/transaction/getStockPrices,422,0,0
1741289972364,34689,14 Register Request,201,CREATED,User Thread Group 1-903,text,true,,220,276,783,783,http://localhost:8080/authentication/register,34689,0,1
1741289972552,34510,15 Login Request,200,OK,User Thread Group 1-146,text,true,,637,265,783,783,http://localhost:8080/authentication/login,34509,0,0
1741290006614,455,16 Get Stock Prices Request,200,OK,User Thread Group 1-375,text,false,,400,599,783,783,http://localhost:8080/transaction/getStockPrices,455,0,0
1741289972355,34714,14 Register Request,201,CREATED,User Thread Group 1-902,text,true,,220,266,783,783,http://localhost:8080/authentication/register,34714,0,0
1741290006602,479,16 Get Stock Prices Request,200,OK,User Thread Group 1-374,text,false,,400,594,782,782,http://localhost:8080/transaction/getStockPrices,479,0,0
1741290006583,499,16 Get Stock Prices Request,200,OK,User Thread Group 1-335,text,false,,400,599,781,781,http://localhost:8080/transaction/getStockPrices,499,0,0
1741290006604,501,16 Get Stock Prices Request,200,OK,User Thread Group 1-381,text,false,,400,600,780,780,http://localhost:8080/transaction/getStockPrices,501,0,0
1741290006645,466,16 Get Stock Prices Request,200,OK,User Thread Group 1-414,text,false,,400,594,779,779,http://localhost:8080/transaction/getStockPrices,466,0,0
1741290006651,463,16 Get Stock Prices Request,200,OK,User Thread Group 1-395,text,false,,400,596,778,778,http://localhost:8080/transaction/getStockPrices,463,0,0
1741290007093,25,15 Login Request,200,OK,User Thread Group 1-993,text,true,,643,250,777,777,http://localhost:8080/authentication/login,25,0,0
1741290006650,482,16 Get Stock Prices Request,200,OK,User Thread Group 1-458,text,false,,400,599,777,777,http://localhost:8080/transaction/getStockPrices,482,0,0
